campaign_id	campaign_name	platform	post_type	content_theme	target_audience	boosted_post	spend_usd	reach	impressions	engagements	clicks	conversions	conversion_value_usd	cpc_usd	ctr	engagement_rate	hashtag_count	emoji_count	word_count	sentiment_score	video_length_seconds	post_datetime	campaign_year
CMP1008	Holiday Campaign	TikTok	Video	Lifestyle	Millennials	TRUE	155.710006713867	11183	13493	347	203	28	2846.98999023438	0.769999980926514	0.0149999996647239	0.0309999994933605	15	5	31	0.439999997615814	84	2024-09-05 11:15:00.000	2025
CMP1008	Holiday Campaign	Facebook	Carousel	Promotion	Gen X	TRUE	13.6599998474121	6007	9269	518	290	19	2780.17993164063	0.0500000007450581	0.031300000846386	0.0861999988555908	14	6	33	-0.730000019073486	0	2024-09-19 18:45:00.000	2025
CMP1008	Spring Campaign	LinkedIn	Video	Product Launch	Gen Z	FALSE	4.67999982833862	5702	8407	208	115	21	874.900024414063	0.0399999991059303	0.0137000000104308	0.0364999994635582	8	6	36	1	11	2024-09-23 10:45:00.000	2024
CMP1008	Back to School Campaign	Facebook	Story	Product Launch	Professionals	FALSE	1.51999998092651	2340	2730	106	68	11	1087.84997558594	0.0199999995529652	0.0249000005424023	0.0452999994158745	0	4	6	0.490000009536743	94	2024-09-28 12:45:00.000	2025
CMP1008	Holiday Campaign	X	Carousel	Behind the Scenes	Gen X	TRUE	124.319999694824	9761	12844	638	370	24	2878.93994140625	0.340000003576279	0.0287999995052814	0.0653999969363213	11	5	20	0.170000001788139	0	2024-09-09 22:00:00.000	2024
CMP1008	Back to School Campaign	X	Story	Lifestyle	Gen Z	FALSE	11.3999996185303	6901	9735	767	350	56	2815.36010742188	0.0299999993294477	0.0359999984502792	0.111100003123283	4	8	13	0.409999996423721	108	2024-09-28 10:30:00.000	2025
CMP1008	Spring Campaign	Instagram	Video	Product Launch	Parents	TRUE	28.5699996948242	2732	3919	292	124	12	523.309997558594	0.230000004172325	0.0315999984741211	0.106899999082088	13	0	10	-0.709999978542328	35	2024-09-12 21:15:00.000	2024
CMP1008	Summer Campaign	TikTok	Story	Promotion	Gen Z	TRUE	47.5999984741211	5177	5913	187	93	10	1210.23999023438	0.509999990463257	0.0156999994069338	0.0361000001430511	2	2	10	-0.0399999991059303	5	2024-09-08 19:45:00.000	2024
CMP1008	Back to School Campaign	TikTok	Image	Lifestyle	Professionals	TRUE	43.8899993896484	5086	8049	395	228	15	650.570007324219	0.189999997615814	0.0283000003546476	0.0776999965310097	9	3	18	-0.649999976158142	0	2024-09-14 07:30:00.000	2025
CMP1008	Holiday Campaign	Facebook	Reel	Product Launch	Parents	TRUE	27.0699996948242	7655	9352	834	562	108	8691.26953125	0.0500000007450581	0.0601000003516674	0.108900003135204	7	2	31	-0.259999990463257	85	2024-09-07 23:15:00.000	2024
CMP1009	Fall Campaign	Instagram	Story	User Testimonial	Gen X	TRUE	8.19999980926514	2188	2520	182	98	19	1466.75	0.0799999982118607	0.0388999991118908	0.0832000002264977	9	9	29	-0.270000010728836	44	2024-10-10 20:30:00.000	2024
CMP1009	Holiday Campaign	TikTok	Video	Product Launch	Parents	FALSE	0.779999971389771	5087	8010	474	324	18	296.380004882813	0	0.0403999984264374	0.0931999981403351	13	10	47	-0.699999988079071	107	2024-10-19 23:15:00.000	2025
CMP1009	Spring Campaign	TikTok	Reel	User Testimonial	Professionals	TRUE	27.6900005340576	3991	6473	294	177	24	1670.41003417969	0.159999996423721	0.0273000001907349	0.0737000033259392	15	7	13	-0.0500000007450581	39	2024-10-20 09:45:00.000	2024
CMP1009	Back to School Campaign	Instagram	Carousel	Lifestyle	Parents	TRUE	104.220001220703	6524	7556	350	223	25	1069.7099609375	0.469999998807907	0.0295000001788139	0.0535999983549118	6	9	26	0.370000004768372	0	2024-10-25 16:15:00.000	2024
CMP1009	Holiday Campaign	TikTok	Carousel	Promotion	Gen Z	FALSE	2.26999998092651	313	457	26	17	2	127.120002746582	0.129999995231628	0.0372000001370907	0.0830999985337257	4	10	44	0.439999997615814	0	2024-10-16 09:45:00.000	2025
CMP1009	Spring Campaign	X	Carousel	Promotion	Gen X	TRUE	3.11999988555908	6873	9770	450	291	16	608.880004882813	0.00999999977648258	0.0297999996691942	0.0654999986290932	5	6	15	0.699999988079071	0	2024-10-13 18:15:00.000	2024
CMP1009	Spring Campaign	Facebook	Story	User Testimonial	Professionals	FALSE	0.490000009536743	3816	6019	126	63	7	455.880004882813	0.00999999977648258	0.010499999858439	0.0329999998211861	0	7	9	-0.209999993443489	74	2024-10-27 06:30:00.000	2025
CMP1009	Spring Campaign	LinkedIn	Reel	Product Launch	Professionals	TRUE	9.22999954223633	6934	8334	452	217	36	4030.42993164063	0.0399999991059303	0.0260000005364418	0.065200001001358	5	9	18	-0.990000009536743	105	2024-10-27 13:30:00.000	2025
CMP1009	Back to School Campaign	LinkedIn	Video	Lifestyle	Millennials	FALSE	11.1800003051758	6473	9981	691	296	23	1789.35998535156	0.0399999991059303	0.0296999998390675	0.106799997389317	12	6	43	0.5	21	2024-10-13 09:15:00.000	2025
CMP1009	Holiday Campaign	LinkedIn	Reel	Product Launch	Gen Z	TRUE	39.6800003051758	6076	9306	194	112	20	2692.13989257813	0.349999994039536	0.0120000001043081	0.0318999998271465	3	1	39	-0.629999995231628	33	2024-10-28 15:00:00.000	2024
CMP1009	Back to School Campaign	LinkedIn	Carousel	Behind the Scenes	Professionals	FALSE	8.42000007629395	5443	8787	268	124	16	2074.3701171875	0.0700000002980232	0.0141000002622604	0.0491999983787537	4	9	14	-0.379999995231628	0	2024-10-10 16:00:00.000	2024
CMP1009	Holiday Campaign	Instagram	Carousel	User Testimonial	Professionals	FALSE	9.34000015258789	3164	3967	105	32	2	189.440002441406	0.28999999165535	0.00810000021010637	0.0331999994814396	6	2	30	0.0500000007450581	0	2024-10-23 15:00:00.000	2024
CMP1009	Spring Campaign	X	Story	Behind the Scenes	Gen X	TRUE	119.660003662109	8433	9654	655	300	33	3554.77001953125	0.400000005960464	0.0310999993234873	0.0776999965310097	6	8	41	0.129999995231628	36	2024-10-14 18:45:00.000	2024
CMP1009	Summer Campaign	X	Carousel	Promotion	Gen X	TRUE	25.6499996185303	1753	2005	128	49	3	327.309997558594	0.519999980926514	0.0243999995291233	0.0729999989271164	5	1	36	0.699999988079071	0	2024-10-28 11:30:00.000	2024
CMP1009	Back to School Campaign	X	Carousel	Product Launch	Parents	FALSE	1.53999996185303	4219	5078	400	138	10	870.97998046875	0.00999999977648258	0.0272000003606081	0.0948000028729439	11	4	25	0.319999992847443	0	2024-10-09 23:45:00.000	2025
CMP1009	Fall Campaign	X	Reel	Promotion	Professionals	FALSE	5.65999984741211	381	583	29	17	2	219.889999389648	0.330000013113022	0.0292000006884336	0.0760999992489815	12	9	45	-0.569999992847443	93	2024-10-22 16:45:00.000	2025
CMP1009	Summer Campaign	Facebook	Video	Behind the Scenes	Gen X	TRUE	19.0599994659424	2223	2832	246	119	19	2711.76000976563	0.159999996423721	0.0419999994337559	0.110699996352196	4	0	29	0.980000019073486	16	2024-10-10 14:30:00.000	2025
CMP1009	Fall Campaign	TikTok	Story	Lifestyle	Parents	FALSE	0.680000007152557	5204	7169	512	306	42	5423.72021484375	0	0.0427000001072884	0.0983999967575073	9	10	41	-0.300000011920929	70	2024-10-08 09:15:00.000	2024
CMP1009	Holiday Campaign	LinkedIn	Carousel	Promotion	Professionals	FALSE	0.200000002980232	7158	9108	596	241	34	4480.27001953125	0	0.0264999996870756	0.0833000019192696	5	3	38	0.189999997615814	0	2024-10-16 20:45:00.000	2025
CMP1009	Summer Campaign	Instagram	Reel	Product Launch	Professionals	FALSE	4.71000003814697	2341	2653	232	134	18	1571.10998535156	0.0399999991059303	0.050500001758337	0.0991000011563301	2	3	12	0.560000002384186	95	2024-10-21 06:30:00.000	2024
CMP1009	Fall Campaign	X	Image	Promotion	Gen X	FALSE	10.4200000762939	8201	10445	290	130	17	2011.61999511719	0.0799999982118607	0.0124000003561378	0.0353999994695187	14	0	36	-0.529999971389771	0	2024-10-22 07:00:00.000	2024
CMP1009	Summer Campaign	LinkedIn	Video	Product Launch	Parents	FALSE	13.1599998474121	5841	9589	384	247	39	2812.19995117188	0.0500000007450581	0.0258000008761883	0.065700002014637	11	8	23	-0.0199999995529652	23	2024-10-05 19:00:00.000	2024
CMP1009	Back to School Campaign	Facebook	Carousel	User Testimonial	Parents	TRUE	27.4500007629395	4578	5192	354	247	37	2066.3701171875	0.109999999403954	0.0476000010967255	0.0772999972105026	2	4	11	0.100000001490116	0	2024-10-01 18:00:00.000	2025
CMP1009	Spring Campaign	Instagram	Story	Lifestyle	Parents	TRUE	31.3999996185303	5094	8070	244	132	6	108.150001525879	0.239999994635582	0.0164000000804663	0.0478999987244606	6	5	41	0.319999992847443	118	2024-10-09 22:15:00.000	2024
CMP1009	Summer Campaign	Instagram	Image	Behind the Scenes	Parents	TRUE	143.649993896484	5624	7203	443	172	10	215.050003051758	0.839999973773956	0.0239000003784895	0.0788000002503395	2	1	19	0.180000007152557	0	2024-10-20 08:45:00.000	2025
CMP1009	Fall Campaign	LinkedIn	Video	Product Launch	Gen Z	TRUE	45.3899993896484	7949	9743	917	574	91	13310.0302734375	0.0799999982118607	0.058899998664856	0.11540000140667	9	6	26	-0.270000010728836	108	2024-10-26 12:00:00.000	2025
CMP1009	Spring Campaign	TikTok	Reel	Promotion	Gen Z	TRUE	26.5599994659424	2974	4666	84	49	5	156.460006713867	0.540000021457672	0.010499999858439	0.0282000005245209	6	4	27	0.709999978542328	102	2024-10-05 13:30:00.000	2025
CMP1009	Spring Campaign	Facebook	Image	Lifestyle	Professionals	FALSE	0.519999980926514	7966	9206	676	315	26	3052.86010742188	0	0.0342000015079975	0.0848999992012978	14	5	50	0.239999994635582	0	2024-10-02 18:30:00.000	2025
CMP1009	Back to School Campaign	X	Carousel	Product Launch	Millennials	TRUE	11.289999961853	7938	9852	801	316	53	3785.02001953125	0.0399999991059303	0.0320999994874001	0.100900001823902	11	6	17	0.379999995231628	0	2024-10-24 08:00:00.000	2024
CMP1009	Back to School Campaign	TikTok	Image	Lifestyle	Millennials	TRUE	74.8099975585938	2623	3732	306	161	31	4397.06005859375	0.46000000834465	0.0430999994277954	0.116700001060963	11	3	28	-0.239999994635582	0	2024-10-10 06:15:00.000	2025
CMP1009	Spring Campaign	LinkedIn	Carousel	Behind the Scenes	Gen Z	TRUE	5.55999994277954	3095	4203	364	254	15	1690.94995117188	0.0199999995529652	0.0604000017046928	0.117600001394749	0	10	21	-0.219999998807907	0	2024-10-02 16:15:00.000	2025
CMP1009	Fall Campaign	TikTok	Story	Behind the Scenes	Parents	TRUE	24.8500003814697	5448	8222	502	228	34	1204.18994140625	0.109999999403954	0.0276999995112419	0.0921000018715858	8	1	29	-0.0399999991059303	100	2024-10-20 08:45:00.000	2024
CMP1009	Fall Campaign	X	Carousel	Promotion	Parents	TRUE	53.2599983215332	8678	11175	1008	435	25	919.169982910156	0.119999997317791	0.0388999991118908	0.116200000047684	0	0	37	0.310000002384186	0	2024-10-20 15:00:00.000	2025
CMP1009	Back to School Campaign	X	Story	User Testimonial	Professionals	TRUE	41.6500015258789	9271	12649	965	408	30	1843.93994140625	0.100000001490116	0.0322999991476536	0.104099996387959	15	8	39	0.740000009536743	88	2024-10-03 09:00:00.000	2025
CMP1009	Back to School Campaign	Instagram	Image	Product Launch	Millennials	TRUE	15.2200002670288	7762	10349	332	200	16	580.890014648438	0.0799999982118607	0.0193000007420778	0.0428000018000603	5	6	31	0.00999999977648258	0	2024-10-08 07:45:00.000	2024
CMP1009	Summer Campaign	Instagram	Carousel	Lifestyle	Millennials	TRUE	16.3600006103516	7764	8716	557	192	27	2647.73999023438	0.0900000035762787	0.0219999998807907	0.0716999992728233	13	7	15	-0.0900000035762787	0	2024-10-06 08:15:00.000	2025
CMP1009	Spring Campaign	Facebook	Video	Behind the Scenes	Gen Z	TRUE	206.649993896484	9601	12627	1046	534	54	6626.89013671875	0.389999985694885	0.0423000007867813	0.108900003135204	6	7	47	0.209999993443489	103	2024-10-19 09:00:00.000	2025
CMP1009	Fall Campaign	X	Story	User Testimonial	Professionals	TRUE	51.8800010681152	7087	10159	143	66	4	458.510009765625	0.790000021457672	0.00650000013411045	0.0201999992132187	10	3	38	-0.0799999982118607	118	2024-10-06 20:00:00.000	2025
CMP1009	Holiday Campaign	LinkedIn	Video	Promotion	Parents	TRUE	33.9300003051758	2623	3381	104	54	4	336.440002441406	0.629999995231628	0.0160000007599592	0.0395999997854233	7	0	22	0.25	106	2024-10-17 07:30:00.000	2025
CMP1009	Holiday Campaign	LinkedIn	Image	Lifestyle	Gen X	TRUE	31.8600006103516	2488	3366	277	122	8	688.77001953125	0.259999990463257	0.0362000018358231	0.111299999058247	10	9	28	-0.119999997317791	0	2024-10-11 16:30:00.000	2024
CMP1009	Holiday Campaign	LinkedIn	Image	User Testimonial	Parents	TRUE	40.189998626709	8278	10950	459	253	38	1577.77001953125	0.159999996423721	0.0230999998748302	0.0553999990224838	2	3	35	0.479999989271164	0	2024-10-16 09:45:00.000	2024
CMP1009	Summer Campaign	Instagram	Image	Lifestyle	Professionals	TRUE	21.3199996948242	5184	7425	326	138	20	2415.580078125	0.150000005960464	0.0186000000685453	0.062899999320507	15	9	8	0.230000004172325	0	2024-10-02 21:15:00.000	2025
CMP1009	Holiday Campaign	X	Carousel	Behind the Scenes	Parents	TRUE	21.3700008392334	6513	10819	419	279	49	5242.990234375	0.0799999982118607	0.0258000008761883	0.064300000667572	7	4	41	-1	0	2024-10-08 07:00:00.000	2025
CMP1009	Fall Campaign	TikTok	Image	Behind the Scenes	Millennials	TRUE	2.1800000667572	2359	2919	211	78	7	234.339996337891	0.0299999993294477	0.0266999993473291	0.0894000008702278	10	7	11	0.129999995231628	0	2024-10-25 19:30:00.000	2025
CMP1009	Spring Campaign	TikTok	Image	User Testimonial	Gen X	TRUE	12.0200004577637	916	1300	73	39	2	288.510009765625	0.310000002384186	0.0299999993294477	0.0797000005841255	3	9	19	0.330000013113022	0	2024-10-14 13:00:00.000	2024
CMP1009	Holiday Campaign	TikTok	Reel	User Testimonial	Millennials	TRUE	137.050003051758	12318	15235	1048	473	46	6784.60986328125	0.28999999165535	0.0309999994933605	0.0851000025868416	15	7	37	0.400000005960464	119	2024-10-09 08:30:00.000	2024
CMP1009	Summer Campaign	TikTok	Image	Behind the Scenes	Millennials	FALSE	5.59999990463257	5967	7734	399	258	47	2875.09008789063	0.0199999995529652	0.0333999991416931	0.0668999999761581	12	5	17	-0.330000013113022	0	2024-10-10 16:30:00.000	2024
CMP1009	Fall Campaign	X	Image	Product Launch	Millennials	FALSE	0.300000011920929	4528	5549	508	311	59	3962.3701171875	0	0.0560000017285347	0.112199999392033	3	10	27	0.150000005960464	0	2024-10-01 21:15:00.000	2024
CMP1009	Fall Campaign	TikTok	Story	Behind the Scenes	Millennials	TRUE	6.17000007629395	2475	3012	170	109	21	2953.40991210938	0.0599999986588955	0.0362000018358231	0.0687000006437302	5	4	37	0.270000010728836	29	2024-10-17 16:30:00.000	2024
CMP1009	Summer Campaign	Facebook	Story	Promotion	Parents	TRUE	59.3699989318848	7729	9244	504	325	30	3967.48999023438	0.180000007152557	0.0351999998092651	0.065200001001358	7	1	16	0.200000002980232	52	2024-10-02 21:30:00.000	2025
CMP1009	Fall Campaign	LinkedIn	Reel	Product Launch	Professionals	TRUE	104.660003662109	10252	13219	1082	733	63	4371.52978515625	0.140000000596046	0.0555000007152557	0.105499997735023	4	5	49	0.209999993443489	60	2024-10-18 08:45:00.000	2024
CMP1009	Fall Campaign	X	Video	Promotion	Gen Z	TRUE	6.88000011444092	4614	5567	378	254	44	6407.72998046875	0.0299999993294477	0.0456000007688999	0.0819000005722046	13	1	43	0.409999996423721	19	2024-10-07 12:45:00.000	2024
CMP1009	Back to School Campaign	Facebook	Story	Behind the Scenes	Gen X	TRUE	112.709999084473	11858	14600	495	271	52	5713.490234375	0.419999986886978	0.0186000000685453	0.0417000018060207	12	0	44	0.379999995231628	45	2024-10-27 21:15:00.000	2024
CMP1009	Summer Campaign	Facebook	Carousel	Behind the Scenes	Parents	TRUE	94.4199981689453	7269	10019	654	420	21	1368.71997070313	0.219999998807907	0.0419000014662743	0.0900000035762787	14	3	45	0.930000007152557	0	2024-10-23 13:15:00.000	2024
CMP1009	Fall Campaign	Facebook	Story	Promotion	Gen X	TRUE	104.139999389648	8658	10751	897	347	68	1162.10998535156	0.300000011920929	0.0322999991476536	0.10360000282526	3	2	7	0.280000001192093	67	2024-10-10 06:45:00.000	2025
CMP1009	Holiday Campaign	X	Story	Product Launch	Gen X	TRUE	4.30999994277954	4779	6047	572	257	48	5798.9501953125	0.0199999995529652	0.0425000004470348	0.119699999690056	9	8	8	-0.370000004768372	26	2024-10-05 19:00:00.000	2025
CMP1009	Holiday Campaign	LinkedIn	Reel	Behind the Scenes	Gen X	TRUE	15.8900003433228	5187	6229	228	89	8	996.450012207031	0.180000007152557	0.014299999922514	0.0439999997615814	9	7	18	-0.370000004768372	85	2024-10-28 18:15:00.000	2024
CMP1009	Holiday Campaign	TikTok	Reel	User Testimonial	Gen Z	FALSE	7.07000017166138	5270	8111	450	287	42	2442.02001953125	0.0199999995529652	0.0353999994695187	0.0854000002145767	0	8	20	-0.0900000035762787	36	2024-10-05 20:30:00.000	2024
CMP1009	Holiday Campaign	LinkedIn	Carousel	Promotion	Gen X	TRUE	49.2700004577637	4992	5739	244	161	22	428.239990234375	0.310000002384186	0.0281000006943941	0.0489000007510185	8	0	47	0.300000011920929	0	2024-10-11 17:45:00.000	2025
CMP1009	Holiday Campaign	TikTok	Video	Promotion	Parents	TRUE	52.4000015258789	7070	10346	199	120	17	2385.080078125	0.439999997615814	0.0115999998524785	0.0281000006943941	9	5	29	-0.00999999977648258	88	2024-10-12 22:30:00.000	2024
CMP1009	Fall Campaign	Facebook	Video	Behind the Scenes	Gen Z	TRUE	53.5099983215332	3895	5966	345	118	15	1066.38000488281	0.449999988079071	0.0197999998927116	0.0886000022292137	5	6	9	-0.109999999403954	21	2024-10-24 15:00:00.000	2025
CMP1009	Summer Campaign	Instagram	Image	Promotion	Millennials	TRUE	38.9700012207031	8095	11106	258	160	15	356.5	0.239999994635582	0.0143999997526407	0.0318999998271465	10	7	38	0.129999995231628	0	2024-10-28 10:15:00.000	2024
CMP1009	Spring Campaign	LinkedIn	Carousel	Promotion	Professionals	TRUE	52.6699981689453	10086	12537	328	218	37	2365.47998046875	0.239999994635582	0.017400000244379	0.0324999988079071	8	8	9	0.860000014305115	0	2024-10-16 21:00:00.000	2025
CMP1009	Holiday Campaign	LinkedIn	Reel	Lifestyle	Millennials	TRUE	30.8299999237061	6898	10596	565	179	27	3661.07006835938	0.170000001788139	0.0168999992311001	0.0819000005722046	3	2	34	-0.200000002980232	93	2024-10-08 18:45:00.000	2025
CMP1009	Fall Campaign	X	Image	Lifestyle	Gen X	TRUE	75.5	4524	6971	531	296	36	2985.26000976563	0.259999990463257	0.0425000004470348	0.117399998009205	10	8	27	-0.370000004768372	0	2024-10-04 14:15:00.000	2024
CMP1009	Spring Campaign	TikTok	Story	Promotion	Millennials	FALSE	1.98000001907349	8260	9630	794	239	39	1949.9599609375	0.00999999977648258	0.0248000007122755	0.0961000025272369	6	5	18	-0.280000001192093	86	2024-10-20 06:45:00.000	2024
CMP1009	Spring Campaign	Instagram	Video	User Testimonial	Professionals	TRUE	184.380004882813	7034	7913	475	240	25	327.690002441406	0.769999980926514	0.0303000006824732	0.067500002682209	14	3	14	-0.219999998807907	9	2024-10-25 17:15:00.000	2024
CMP1009	Back to School Campaign	Instagram	Reel	User Testimonial	Parents	TRUE	17.4599990844727	3182	4344	218	105	18	2172.7099609375	0.170000001788139	0.0241999998688698	0.0684999972581863	4	10	24	0.150000005960464	39	2024-10-02 23:00:00.000	2025
CMP1009	Fall Campaign	LinkedIn	Video	User Testimonial	Millennials	TRUE	18.5100002288818	8160	9707	283	137	16	1031.85998535156	0.140000000596046	0.0141000002622604	0.0346999987959862	0	8	8	0.419999986886978	117	2024-10-22 12:45:00.000	2025
CMP1009	Summer Campaign	Instagram	Carousel	Lifestyle	Parents	TRUE	13.3699998855591	6640	8239	710	317	54	4391.7001953125	0.0399999991059303	0.0384999997913837	0.106899999082088	15	2	7	0.0399999991059303	0	2024-10-12 18:15:00.000	2025
CMP1009	Back to School Campaign	X	Video	Lifestyle	Gen Z	TRUE	1.63999998569489	3662	4452	389	189	35	4569.14990234375	0.00999999977648258	0.0425000004470348	0.106200002133846	11	4	26	-0.5	14	2024-10-23 17:15:00.000	2024
CMP1009	Fall Campaign	Instagram	Reel	Lifestyle	Gen X	FALSE	1.89999997615814	567	824	66	34	6	122.370002746582	0.0599999986588955	0.0412999987602234	0.116400003433228	14	8	12	0.129999995231628	17	2024-10-13 09:45:00.000	2025
CMP1009	Back to School Campaign	Instagram	Image	User Testimonial	Parents	TRUE	3.34999990463257	5154	6728	462	144	19	1825.26000976563	0.0199999995529652	0.0214000009000301	0.089599996805191	11	4	9	0.159999996423721	0	2024-10-24 14:00:00.000	2025
CMP1009	Back to School Campaign	LinkedIn	Story	Lifestyle	Gen Z	TRUE	13.210000038147	3626	4408	371	158	19	1043.85998535156	0.0799999982118607	0.0357999987900257	0.102300003170967	3	1	36	0.0700000002980232	70	2024-10-13 20:15:00.000	2025
CMP1009	Spring Campaign	TikTok	Video	User Testimonial	Millennials	TRUE	18.0400009155273	5710	7252	338	170	24	354.769989013672	0.109999999403954	0.0233999993652105	0.0592000000178814	15	8	19	-0.490000009536743	110	2024-10-04 21:15:00.000	2024
CMP1009	Back to School Campaign	Facebook	Video	Behind the Scenes	Gen Z	TRUE	52.6800003051758	5344	6565	524	341	34	3879.2900390625	0.150000005960464	0.0518999993801117	0.0980999991297722	5	3	13	0.0700000002980232	21	2024-10-18 16:15:00.000	2025
CMP1009	Fall Campaign	X	Carousel	Behind the Scenes	Millennials	TRUE	10.8800001144409	2967	4114	208	63	8	410.390014648438	0.170000001788139	0.0153000000864267	0.0701000019907951	14	5	5	0.800000011920929	0	2024-10-13 17:30:00.000	2024
CMP1009	Fall Campaign	Facebook	Reel	Product Launch	Parents	FALSE	4.26999998092651	4953	6738	215	114	13	942.010009765625	0.0399999991059303	0.0168999992311001	0.0434000007808208	3	10	41	0.389999985694885	11	2024-10-10 23:30:00.000	2025
CMP1009	Back to School Campaign	X	Reel	Product Launch	Millennials	TRUE	31.8299999237061	6025	7681	720	245	33	2496.81005859375	0.129999995231628	0.0318999998271465	0.119499996304512	13	7	32	0.409999996423721	107	2024-10-15 11:30:00.000	2024
CMP1009	Fall Campaign	X	Reel	Behind the Scenes	Parents	TRUE	33.5400009155273	4566	7458	141	78	8	146.179992675781	0.430000007152557	0.010499999858439	0.0308999996632338	15	5	50	0.230000004172325	13	2024-10-27 13:45:00.000	2025
CMP1009	Holiday Campaign	Instagram	Story	Lifestyle	Millennials	TRUE	20.3999996185303	1886	2993	135	54	10	841.809997558594	0.379999995231628	0.0179999992251396	0.0715999975800514	11	10	38	0.430000007152557	118	2024-10-25 17:30:00.000	2024
CMP1009	Summer Campaign	Instagram	Video	Product Launch	Millennials	TRUE	51.6199989318848	3589	5788	84	49	5	407.619995117188	1.04999995231628	0.008500000461936	0.0233999993652105	6	6	33	1	111	2024-10-27 19:15:00.000	2025
CMP1009	Holiday Campaign	X	Story	Behind the Scenes	Parents	TRUE	109.949996948242	12987	17528	955	542	34	4765.830078125	0.200000002980232	0.0308999996632338	0.0734999999403954	4	10	20	-0.629999995231628	12	2024-10-23 07:30:00.000	2024
CMP1009	Summer Campaign	TikTok	Video	Product Launch	Professionals	TRUE	86.7099990844727	2428	3837	162	59	8	938.669982910156	1.47000002861023	0.0153999999165535	0.0666999965906143	12	7	50	0	32	2024-10-09 13:15:00.000	2024
CMP1009	Spring Campaign	X	Carousel	Product Launch	Millennials	TRUE	7.1100001335144	1895	2560	206	124	20	691.059997558594	0.0599999986588955	0.0483999997377396	0.10869999974966	5	6	10	0.439999997615814	0	2024-10-11 10:30:00.000	2024
CMP1009	Holiday Campaign	TikTok	Story	Product Launch	Professionals	TRUE	176.009994506836	10288	16299	280	133	12	366.940002441406	1.32000005245209	0.00820000004023314	0.0272000003606081	5	6	36	0.5	112	2024-10-22 22:30:00.000	2025
CMP1009	Spring Campaign	X	Reel	User Testimonial	Gen Z	FALSE	0.680000007152557	748	978	59	39	6	649.239990234375	0.0199999995529652	0.0399000011384487	0.0789000019431114	0	6	46	-0.209999993443489	103	2024-10-07 15:45:00.000	2024
CMP1009	Fall Campaign	Instagram	Carousel	Lifestyle	Professionals	TRUE	55.4199981689453	4038	5273	428	239	33	1678.78002929688	0.230000004172325	0.0452999994158745	0.105999998748302	9	9	21	0.5	0	2024-10-07 19:15:00.000	2025
CMP1009	Back to School Campaign	TikTok	Video	Lifestyle	Parents	FALSE	18.1200008392334	5039	5646	161	88	12	1718.66003417969	0.209999993443489	0.015599999576807	0.0320000015199184	6	9	21	0.310000002384186	34	2024-10-05 16:15:00.000	2025
CMP1009	Back to School Campaign	Instagram	Carousel	Lifestyle	Gen Z	TRUE	39.4300003051758	7173	10812	401	192	29	1694.22998046875	0.209999993443489	0.0177999995648861	0.0559000000357628	3	6	20	-0.550000011920929	0	2024-10-23 19:45:00.000	2024
CMP1009	Spring Campaign	Facebook	Image	Product Launch	Millennials	FALSE	0.930000007152557	4258	5282	319	211	37	1764.2099609375	0	0.0399000011384487	0.0749000012874603	11	10	48	-0.740000009536743	0	2024-10-22 06:00:00.000	2024
CMP1009	Summer Campaign	TikTok	Image	Behind the Scenes	Parents	TRUE	6.96000003814697	3115	4151	308	142	19	2514.98999023438	0.0500000007450581	0.0342000015079975	0.0988999977707863	6	3	44	0.680000007152557	0	2024-10-08 15:00:00.000	2025
CMP1009	Fall Campaign	Instagram	Story	Promotion	Gen X	TRUE	39.2700004577637	4604	5648	275	115	21	2003.07995605469	0.340000003576279	0.0204000007361174	0.0597000010311604	3	1	29	0.379999995231628	47	2024-10-11 21:00:00.000	2025
CMP1009	Back to School Campaign	LinkedIn	Image	User Testimonial	Gen Z	FALSE	23.7600002288818	1517	1883	108	47	4	431.059997558594	0.509999990463257	0.025000000372529	0.0711999982595444	4	8	21	-0.25	0	2024-10-13 21:15:00.000	2024
CMP1009	Holiday Campaign	X	Video	Behind the Scenes	Gen Z	TRUE	101.980003356934	9236	11887	863	414	61	4740.16015625	0.25	0.0348000004887581	0.0934000015258789	1	4	25	0.939999997615814	113	2024-10-28 23:00:00.000	2025
CMP1009	Summer Campaign	TikTok	Reel	Behind the Scenes	Gen X	FALSE	18.5400009155273	1120	1757	74	50	5	150.059997558594	0.370000004768372	0.0285000000149012	0.066100001335144	5	10	22	0.509999990463257	93	2024-10-23 08:15:00.000	2024
CMP1009	Spring Campaign	Facebook	Story	Lifestyle	Gen X	TRUE	14.5900001525879	2807	4300	277	87	8	797.409973144531	0.170000001788139	0.0201999992132187	0.0987000018358231	15	7	9	-0.219999998807907	65	2024-10-23 07:15:00.000	2025
CMP1010	Holiday Campaign	X	Story	Lifestyle	Parents	FALSE	6.55000019073486	5092	6960	532	354	46	4513.6201171875	0.0199999995529652	0.0509000010788441	0.104500003159046	15	9	19	1	95	2024-11-11 14:15:00.000	2025
CMP1010	Summer Campaign	Facebook	Video	Behind the Scenes	Millennials	TRUE	73.7200012207031	7601	12618	205	115	16	1300.93005371094	0.639999985694885	0.00910000037401915	0.0270000007003546	12	8	33	0.639999985694885	101	2024-11-07 07:15:00.000	2025
